kind_to	source_to	key_to	relation_kind	kind_from	source_from	key_from	time_source
instance	nlr	009675019	hasItem	item	nlr	009675019	2019-12-17 12:00:00
instance	nlr	009675020	hasItem	item	nlr	009675020	2019-12-17 12:00:00
instance	nlr	009675021	hasItem	item	nlr	009675021	2019-12-17 12:00:00
instance	nlr	009675023	hasItem	item	nlr	009675023	2019-12-17 12:00:00
instance	nlr	009675024	hasItem	item	nlr	009675024	2019-12-17 12:00:00
instance	nlr	009675036	hasItem	item	nlr	009675036	2019-12-17 12:00:00
instance	nlr	009675037	hasItem	item	nlr	009675037	2019-12-17 12:00:00
instance	nlr	009675038	hasItem	item	nlr	009675038	2019-12-17 12:00:00
instance	nlr	009675045	hasItem	item	nlr	009675045	2019-12-17 12:00:00
instance	nlr	009675051	hasItem	item	nlr	009675051	2019-12-17 12:00:00
instance	nlr	009675052	hasItem	item	nlr	009675052	2019-12-17 12:00:00
instance	nlr	009675071	hasItem	item	nlr	009675071	2019-12-17 12:00:00
instance	nlr	009675090	hasItem	item	nlr	009675090	2019-12-17 12:00:00
instance	nlr	009675091	hasItem	item	nlr	009675091	2019-12-17 12:00:00
instance	nlr	009675093	hasItem	item	nlr	009675093	2019-12-17 12:00:00
instance	nlr	009675094	hasItem	item	nlr	009675094	2019-12-17 12:00:00
instance	nlr	009675096	hasItem	item	nlr	009675096	2019-12-17 12:00:00
instance	nlr	009675097	hasItem	item	nlr	009675097	2019-12-17 12:00:00
instance	nlr	009675099	hasItem	item	nlr	009675099	2019-12-17 12:00:00
instance	nlr	009675123	hasItem	item	nlr	009675123	2019-12-17 12:00:00
instance	nlr	009675125	hasItem	item	nlr	009675125	2019-12-17 12:00:00
instance	nlr	009675127	hasItem	item	nlr	009675127	2019-12-17 12:00:00
instance	nlr	009675132	hasItem	item	nlr	009675132	2019-12-17 12:00:00
instance	nlr	009675133	hasItem	item	nlr	009675133	2019-12-17 12:00:00
instance	nlr	009675135	hasItem	item	nlr	009675135	2019-12-17 12:00:00
instance	nlr	009675137	hasItem	item	nlr	009675137	2019-12-17 12:00:00
instance	nlr	009675138	hasItem	item	nlr	009675138	2019-12-17 12:00:00
instance	nlr	009675139	hasItem	item	nlr	009675139	2019-12-17 12:00:00
instance	nlr	009675141	hasItem	item	nlr	009675141	2019-12-17 12:00:00
instance	nlr	009675142	hasItem	item	nlr	009675142	2019-12-17 12:00:00
instance	nlr	009675145	hasItem	item	nlr	009675145	2019-12-17 12:00:00
instance	nlr	009675158	hasItem	item	nlr	009675158	2019-12-17 12:00:00
instance	nlr	009675159	hasItem	item	nlr	009675159	2019-12-17 12:00:00
instance	nlr	009675160	hasItem	item	nlr	009675160	2019-12-17 12:00:00
instance	nlr	009675161	hasItem	item	nlr	009675161	2019-12-17 12:00:00
instance	nlr	009675162	hasItem	item	nlr	009675162	2019-12-17 12:00:00
instance	nlr	009675174	hasItem	item	nlr	009675174	2019-12-17 12:00:00
instance	nlr	009675179	hasItem	item	nlr	009675179	2019-12-17 12:00:00
instance	nlr	009675182	hasItem	item	nlr	009675182	2019-12-17 12:00:00
instance	nlr	009675195	hasItem	item	nlr	009675195	2019-12-17 12:00:00
instance	nlr	009675199	hasItem	item	nlr	009675199	2019-12-17 12:00:00
instance	nlr	009675209	hasItem	item	nlr	009675209	2019-12-17 12:00:00
instance	nlr	009675215	hasItem	item	nlr	009675215	2019-12-17 12:00:00
instance	nlr	009675219	hasItem	item	nlr	009675219	2019-12-17 12:00:00
instance	nlr	009675271	hasItem	item	nlr	009675271	2019-12-17 12:00:00
instance	nlr	009675307	hasItem	item	nlr	009675307	2019-12-17 12:00:00
instance	nlr	009675309	hasItem	item	nlr	009675309	2019-12-17 12:00:00
instance	nlr	009675316	hasItem	item	nlr	009675316	2019-12-17 12:00:00
instance	nlr	009675364	hasItem	item	nlr	009675364	2019-12-17 12:00:00
instance	nlr	009675367	hasItem	item	nlr	009675367	2019-12-17 12:00:00
instance	nlr	009675370	hasItem	item	nlr	009675370	2019-12-17 12:00:00
instance	nlr	009675372	hasItem	item	nlr	009675372	2019-12-17 12:00:00
instance	nlr	009675386	hasItem	item	nlr	009675386	2019-12-17 12:00:00
instance	nlr	009675387	hasItem	item	nlr	009675387	2019-12-17 12:00:00
instance	nlr	009675396	hasItem	item	nlr	009675396	2019-12-17 12:00:00
instance	nlr	009675401	hasItem	item	nlr	009675401	2019-12-17 12:00:00
instance	nlr	009675409	hasItem	item	nlr	009675409	2019-12-17 12:00:00
instance	nlr	009675415	hasItem	item	nlr	009675415	2019-12-17 12:00:00
instance	nlr	009675418	hasItem	item	nlr	009675418	2019-12-17 12:00:00
instance	nlr	009675422	hasItem	item	nlr	009675422	2019-12-17 12:00:00
instance	nlr	009675426	hasItem	item	nlr	009675426	2019-12-17 12:00:00
instance	nlr	009675432	hasItem	item	nlr	009675432	2019-12-17 12:00:00
instance	nlr	009675457	hasItem	item	nlr	009675457	2019-12-17 12:00:00
instance	nlr	009675478	hasItem	item	nlr	009675478	2019-12-17 12:00:00
instance	nlr	009675484	hasItem	item	nlr	009675484	2019-12-17 12:00:00
instance	nlr	009675505	hasItem	item	nlr	009675505	2019-12-17 12:00:00
instance	nlr	009675511	hasItem	item	nlr	009675511	2019-12-17 12:00:00
instance	nlr	009675512	hasItem	item	nlr	009675512	2019-12-17 12:00:00
instance	nlr	009675514	hasItem	item	nlr	009675514	2019-12-17 12:00:00
instance	nlr	009675518	hasItem	item	nlr	009675518	2019-12-17 12:00:00
instance	nlr	009675524	hasItem	item	nlr	009675524	2019-12-17 12:00:00
instance	nlr	009675534	hasItem	item	nlr	009675534	2019-12-17 12:00:00
instance	nlr	009675535	hasItem	item	nlr	009675535	2019-12-17 12:00:00
instance	nlr	009675557	hasItem	item	nlr	009675557	2019-12-17 12:00:00
instance	nlr	009675578	hasItem	item	nlr	009675578	2019-12-17 12:00:00
instance	nlr	009675583	hasItem	item	nlr	009675583	2019-12-17 12:00:00
instance	nlr	009675584	hasItem	item	nlr	009675584	2019-12-17 12:00:00
instance	nlr	009675585	hasItem	item	nlr	009675585	2019-12-17 12:00:00
instance	nlr	009675586	hasItem	item	nlr	009675586	2019-12-17 12:00:00
instance	nlr	009675589	hasItem	item	nlr	009675589	2019-12-17 12:00:00
instance	nlr	009675592	hasItem	item	nlr	009675592	2019-12-17 12:00:00
instance	nlr	009675595	hasItem	item	nlr	009675595	2019-12-17 12:00:00
instance	nlr	009675603	hasItem	item	nlr	009675603	2019-12-17 12:00:00
instance	nlr	009675607	hasItem	item	nlr	009675607	2019-12-17 12:00:00
instance	nlr	009675608	hasItem	item	nlr	009675608	2019-12-17 12:00:00
instance	nlr	009675616	hasItem	item	nlr	009675616	2019-12-17 12:00:00
instance	nlr	009675618	hasItem	item	nlr	009675618	2019-12-17 12:00:00
instance	nlr	009675636	hasItem	item	nlr	009675636	2019-12-17 12:00:00
instance	nlr	009675647	hasItem	item	nlr	009675647	2019-12-17 12:00:00
instance	nlr	009675648	hasItem	item	nlr	009675648	2019-12-17 12:00:00
instance	nlr	009675650	hasItem	item	nlr	009675650	2019-12-17 12:00:00
instance	nlr	009675651	hasItem	item	nlr	009675651	2019-12-17 12:00:00
instance	nlr	009675653	hasItem	item	nlr	009675653	2019-12-17 12:00:00
instance	nlr	009675655	hasItem	item	nlr	009675655	2019-12-17 12:00:00
instance	nlr	009675656	hasItem	item	nlr	009675656	2019-12-17 12:00:00
instance	nlr	009675666	hasItem	item	nlr	009675666	2019-12-17 12:00:00
instance	nlr	009675668	hasItem	item	nlr	009675668	2019-12-17 12:00:00
instance	nlr	009675671	hasItem	item	nlr	009675671	2019-12-17 12:00:00
instance	nlr	009675674	hasItem	item	nlr	009675674	2019-12-17 12:00:00
instance	nlr	009675680	hasItem	item	nlr	009675680	2019-12-17 12:00:00
instance	nlr	009675683	hasItem	item	nlr	009675683	2019-12-17 12:00:00
instance	nlr	009675689	hasItem	item	nlr	009675689	2019-12-17 12:00:00
instance	nlr	009675696	hasItem	item	nlr	009675696	2019-12-17 12:00:00
instance	nlr	009675703	hasItem	item	nlr	009675703	2019-12-17 12:00:00
instance	nlr	009675704	hasItem	item	nlr	009675704	2019-12-17 12:00:00
instance	nlr	009675705	hasItem	item	nlr	009675705	2019-12-17 12:00:00
instance	nlr	009675707	hasItem	item	nlr	009675707	2019-12-17 12:00:00
instance	nlr	009675726	hasItem	item	nlr	009675726	2019-12-17 12:00:00
instance	nlr	009675727	hasItem	item	nlr	009675727	2019-12-17 12:00:00
instance	nlr	009675732	hasItem	item	nlr	009675732	2019-12-17 12:00:00
instance	nlr	009675733	hasItem	item	nlr	009675733	2019-12-17 12:00:00
instance	nlr	009675739	hasItem	item	nlr	009675739	2019-12-17 12:00:00
instance	nlr	009675745	hasItem	item	nlr	009675745	2019-12-17 12:00:00
instance	nlr	009675749	hasItem	item	nlr	009675749	2019-12-17 12:00:00
instance	nlr	009675751	hasItem	item	nlr	009675751	2019-12-17 12:00:00
instance	nlr	009675752	hasItem	item	nlr	009675752	2019-12-17 12:00:00
instance	nlr	009675756	hasItem	item	nlr	009675756	2019-12-17 12:00:00
instance	nlr	009675758	hasItem	item	nlr	009675758	2019-12-17 12:00:00
instance	nlr	009675773	hasItem	item	nlr	009675773	2019-12-17 12:00:00
instance	nlr	009675774	hasItem	item	nlr	009675774	2019-12-17 12:00:00
instance	nlr	009675775	hasItem	item	nlr	009675775	2019-12-17 12:00:00
instance	nlr	009675776	hasItem	item	nlr	009675776	2019-12-17 12:00:00
instance	nlr	009675777	hasItem	item	nlr	009675777	2019-12-17 12:00:00
instance	nlr	009675780	hasItem	item	nlr	009675780	2019-12-17 12:00:00
instance	nlr	009675782	hasItem	item	nlr	009675782	2019-12-17 12:00:00
instance	nlr	009675785	hasItem	item	nlr	009675785	2019-12-17 12:00:00
instance	nlr	009675788	hasItem	item	nlr	009675788	2019-12-17 12:00:00
instance	nlr	009675789	hasItem	item	nlr	009675789	2019-12-17 12:00:00
instance	nlr	009675790	hasItem	item	nlr	009675790	2019-12-17 12:00:00
instance	nlr	009675796	hasItem	item	nlr	009675796	2019-12-17 12:00:00
instance	nlr	009675798	hasItem	item	nlr	009675798	2019-12-17 12:00:00
instance	nlr	009675799	hasItem	item	nlr	009675799	2019-12-17 12:00:00
instance	nlr	009675800	hasItem	item	nlr	009675800	2019-12-17 12:00:00
instance	nlr	009675801	hasItem	item	nlr	009675801	2019-12-17 12:00:00
instance	nlr	009675806	hasItem	item	nlr	009675806	2019-12-17 12:00:00
instance	nlr	009675808	hasItem	item	nlr	009675808	2019-12-17 12:00:00
instance	nlr	009675811	hasItem	item	nlr	009675811	2019-12-17 12:00:00
instance	nlr	009675822	hasItem	item	nlr	009675822	2019-12-17 12:00:00
instance	nlr	009675830	hasItem	item	nlr	009675830	2019-12-17 12:00:00
instance	nlr	009675833	hasItem	item	nlr	009675833	2019-12-17 12:00:00
instance	nlr	009675835	hasItem	item	nlr	009675835	2019-12-17 12:00:00
instance	nlr	009675836	hasItem	item	nlr	009675836	2019-12-17 12:00:00
instance	nlr	009675837	hasItem	item	nlr	009675837	2019-12-17 12:00:00
instance	nlr	009675856	hasItem	item	nlr	009675856	2019-12-17 12:00:00
instance	nlr	009675859	hasItem	item	nlr	009675859	2019-12-17 12:00:00
instance	nlr	009675860	hasItem	item	nlr	009675860	2019-12-17 12:00:00
instance	nlr	009675863	hasItem	item	nlr	009675863	2019-12-17 12:00:00
instance	nlr	009675872	hasItem	item	nlr	009675872	2019-12-17 12:00:00
instance	nlr	009675878	hasItem	item	nlr	009675878	2019-12-17 12:00:00
instance	nlr	009675880	hasItem	item	nlr	009675880	2019-12-17 12:00:00
instance	nlr	009675881	hasItem	item	nlr	009675881	2019-12-17 12:00:00
instance	nlr	009675882	hasItem	item	nlr	009675882	2019-12-17 12:00:00
instance	nlr	009675914	hasItem	item	nlr	009675914	2019-12-17 12:00:00
instance	nlr	009675917	hasItem	item	nlr	009675917	2019-12-17 12:00:00
instance	nlr	009675925	hasItem	item	nlr	009675925	2019-12-17 12:00:00
instance	nlr	009675949	hasItem	item	nlr	009675949	2019-12-17 12:00:00
instance	nlr	009675971	hasItem	item	nlr	009675971	2019-12-17 12:00:00
instance	nlr	009676016	hasItem	item	nlr	009676016	2019-12-17 12:00:00
instance	nlr	009676018	hasItem	item	nlr	009676018	2019-12-17 12:00:00
instance	nlr	009676025	hasItem	item	nlr	009676025	2019-12-17 12:00:00
instance	nlr	009676027	hasItem	item	nlr	009676027	2019-12-17 12:00:00
instance	nlr	009676037	hasItem	item	nlr	009676037	2019-12-17 12:00:00
instance	nlr	009676038	hasItem	item	nlr	009676038	2019-12-17 12:00:00
instance	nlr	009676049	hasItem	item	nlr	009676049	2019-12-17 12:00:00
instance	nlr	009676052	hasItem	item	nlr	009676052	2019-12-17 12:00:00
instance	nlr	009676056	hasItem	item	nlr	009676056	2019-12-17 12:00:00
instance	nlr	009676057	hasItem	item	nlr	009676057	2019-12-17 12:00:00
instance	nlr	009676062	hasItem	item	nlr	009676062	2019-12-17 12:00:00
instance	nlr	009676065	hasItem	item	nlr	009676065	2019-12-17 12:00:00
instance	nlr	009676068	hasItem	item	nlr	009676068	2019-12-17 12:00:00
instance	nlr	009676069	hasItem	item	nlr	009676069	2019-12-17 12:00:00
instance	nlr	009676073	hasItem	item	nlr	009676073	2019-12-17 12:00:00
instance	nlr	009676099	hasItem	item	nlr	009676099	2019-12-17 12:00:00
instance	nlr	009676101	hasItem	item	nlr	009676101	2019-12-17 12:00:00
instance	nlr	009676147	hasItem	item	nlr	009676147	2019-12-17 12:00:00
instance	nlr	009676148	hasItem	item	nlr	009676148	2019-12-17 12:00:00
instance	nlr	009676152	hasItem	item	nlr	009676152	2019-12-17 12:00:00
instance	nlr	009676154	hasItem	item	nlr	009676154	2019-12-17 12:00:00
instance	nlr	009676163	hasItem	item	nlr	009676163	2019-12-17 12:00:00
instance	nlr	009676166	hasItem	item	nlr	009676166	2019-12-17 12:00:00
instance	nlr	009676167	hasItem	item	nlr	009676167	2019-12-17 12:00:00
instance	nlr	009676170	hasItem	item	nlr	009676170	2019-12-17 12:00:00
instance	nlr	009676171	hasItem	item	nlr	009676171	2019-12-17 12:00:00
instance	nlr	009676193	hasItem	item	nlr	009676193	2019-12-17 12:00:00
instance	nlr	009676202	hasItem	item	nlr	009676202	2019-12-17 12:00:00
instance	nlr	009676205	hasItem	item	nlr	009676205	2019-12-17 12:00:00
instance	nlr	009676211	hasItem	item	nlr	009676211	2019-12-17 12:00:00
instance	nlr	009676218	hasItem	item	nlr	009676218	2019-12-17 12:00:00
instance	nlr	009676219	hasItem	item	nlr	009676219	2019-12-17 12:00:00
instance	nlr	009676222	hasItem	item	nlr	009676222	2019-12-17 12:00:00
instance	nlr	009676224	hasItem	item	nlr	009676224	2019-12-17 12:00:00
instance	nlr	009676227	hasItem	item	nlr	009676227	2019-12-17 12:00:00
instance	nlr	009676236	hasItem	item	nlr	009676236	2019-12-17 12:00:00
instance	nlr	009676239	hasItem	item	nlr	009676239	2019-12-17 12:00:00
instance	nlr	009676243	hasItem	item	nlr	009676243	2019-12-17 12:00:00
instance	nlr	009676245	hasItem	item	nlr	009676245	2019-12-17 12:00:00
instance	nlr	009676246	hasItem	item	nlr	009676246	2019-12-17 12:00:00
instance	nlr	009676247	hasItem	item	nlr	009676247	2019-12-17 12:00:00
instance	nlr	009676264	hasItem	item	nlr	009676264	2019-12-17 12:00:00
instance	nlr	009676267	hasItem	item	nlr	009676267	2019-12-17 12:00:00
instance	nlr	009676268	hasItem	item	nlr	009676268	2019-12-17 12:00:00
instance	nlr	009676273	hasItem	item	nlr	009676273	2019-12-17 12:00:00
instance	nlr	009676343	hasItem	item	nlr	009676343	2019-12-17 12:00:00
instance	nlr	009676375	hasItem	item	nlr	009676375	2019-12-17 12:00:00
instance	nlr	009676470	hasItem	item	nlr	009676470	2019-12-17 12:00:00
instance	nlr	009676475	hasItem	item	nlr	009676475	2019-12-17 12:00:00
instance	nlr	009676486	hasItem	item	nlr	009676486	2019-12-17 12:00:00
instance	nlr	009676488	hasItem	item	nlr	009676488	2019-12-17 12:00:00
instance	nlr	009676494	hasItem	item	nlr	009676494	2019-12-17 12:00:00
instance	nlr	009676496	hasItem	item	nlr	009676496	2019-12-17 12:00:00
instance	nlr	009676497	hasItem	item	nlr	009676497	2019-12-17 12:00:00
instance	nlr	009676498	hasItem	item	nlr	009676498	2019-12-17 12:00:00
instance	nlr	009676500	hasItem	item	nlr	009676500	2019-12-17 12:00:00
instance	nlr	009676501	hasItem	item	nlr	009676501	2019-12-17 12:00:00
instance	nlr	009676513	hasItem	item	nlr	009676513	2019-12-17 12:00:00
instance	nlr	009676514	hasItem	item	nlr	009676514	2019-12-17 12:00:00
instance	nlr	009676515	hasItem	item	nlr	009676515	2019-12-17 12:00:00
instance	nlr	009676516	hasItem	item	nlr	009676516	2019-12-17 12:00:00
instance	nlr	009676517	hasItem	item	nlr	009676517	2019-12-17 12:00:00
instance	nlr	009676519	hasItem	item	nlr	009676519	2019-12-17 12:00:00
instance	nlr	009676523	hasItem	item	nlr	009676523	2019-12-17 12:00:00
instance	nlr	009676524	hasItem	item	nlr	009676524	2019-12-17 12:00:00
instance	nlr	009676534	hasItem	item	nlr	009676534	2019-12-17 12:00:00
instance	nlr	009676549	hasItem	item	nlr	009676549	2019-12-17 12:00:00
instance	nlr	009676551	hasItem	item	nlr	009676551	2019-12-17 12:00:00
instance	nlr	009676552	hasItem	item	nlr	009676552	2019-12-17 12:00:00
instance	nlr	009676553	hasItem	item	nlr	009676553	2019-12-17 12:00:00
instance	nlr	009676557	hasItem	item	nlr	009676557	2019-12-17 12:00:00
instance	nlr	009676565	hasItem	item	nlr	009676565	2019-12-17 12:00:00
instance	nlr	009676571	hasItem	item	nlr	009676571	2019-12-17 12:00:00
instance	nlr	009676573	hasItem	item	nlr	009676573	2019-12-17 12:00:00
instance	nlr	009676577	hasItem	item	nlr	009676577	2019-12-17 12:00:00
instance	nlr	009676587	hasItem	item	nlr	009676587	2019-12-17 12:00:00
instance	nlr	009676595	hasItem	item	nlr	009676595	2019-12-17 12:00:00
instance	nlr	009676601	hasItem	item	nlr	009676601	2019-12-17 12:00:00
instance	nlr	009676602	hasItem	item	nlr	009676602	2019-12-17 12:00:00
instance	nlr	009676605	hasItem	item	nlr	009676605	2019-12-17 12:00:00
instance	nlr	009676606	hasItem	item	nlr	009676606	2019-12-17 12:00:00
instance	nlr	009676615	hasItem	item	nlr	009676615	2019-12-17 12:00:00
instance	nlr	009676621	hasItem	item	nlr	009676621	2019-12-17 12:00:00
instance	nlr	009676647	hasItem	item	nlr	009676647	2019-12-17 12:00:00
instance	nlr	009676653	hasItem	item	nlr	009676653	2019-12-17 12:00:00
instance	nlr	009676654	hasItem	item	nlr	009676654	2019-12-17 12:00:00
instance	nlr	009676666	hasItem	item	nlr	009676666	2019-12-17 12:00:00
instance	nlr	009676680	hasItem	item	nlr	009676680	2019-12-17 12:00:00
instance	nlr	009676681	hasItem	item	nlr	009676681	2019-12-17 12:00:00
instance	nlr	009676689	hasItem	item	nlr	009676689	2019-12-17 12:00:00
instance	nlr	009676690	hasItem	item	nlr	009676690	2019-12-17 12:00:00
instance	nlr	009676700	hasItem	item	nlr	009676700	2019-12-17 12:00:00
instance	nlr	009676701	hasItem	item	nlr	009676701	2019-12-17 12:00:00
instance	nlr	009676737	hasItem	item	nlr	009676737	2019-12-17 12:00:00
instance	nlr	009676738	hasItem	item	nlr	009676738	2019-12-17 12:00:00
instance	nlr	009676739	hasItem	item	nlr	009676739	2019-12-17 12:00:00
instance	nlr	009676740	hasItem	item	nlr	009676740	2019-12-17 12:00:00
instance	nlr	009676741	hasItem	item	nlr	009676741	2019-12-17 12:00:00
instance	nlr	009676742	hasItem	item	nlr	009676742	2019-12-17 12:00:00
instance	nlr	009676787	hasItem	item	nlr	009676787	2019-12-17 12:00:00
instance	nlr	009676788	hasItem	item	nlr	009676788	2019-12-17 12:00:00
instance	nlr	009676790	hasItem	item	nlr	009676790	2019-12-17 12:00:00
instance	nlr	009676792	hasItem	item	nlr	009676792	2019-12-17 12:00:00
instance	nlr	009676793	hasItem	item	nlr	009676793	2019-12-17 12:00:00
instance	nlr	009676795	hasItem	item	nlr	009676795	2019-12-17 12:00:00
instance	nlr	009676813	hasItem	item	nlr	009676813	2019-12-17 12:00:00
instance	nlr	009676814	hasItem	item	nlr	009676814	2019-12-17 12:00:00
instance	nlr	009676816	hasItem	item	nlr	009676816	2019-12-17 12:00:00
instance	nlr	009676817	hasItem	item	nlr	009676817	2019-12-17 12:00:00
instance	nlr	009676819	hasItem	item	nlr	009676819	2019-12-17 12:00:00
instance	nlr	009676820	hasItem	item	nlr	009676820	2019-12-17 12:00:00
instance	nlr	009676824	hasItem	item	nlr	009676824	2019-12-17 12:00:00
instance	nlr	009676827	hasItem	item	nlr	009676827	2019-12-17 12:00:00
instance	nlr	009676829	hasItem	item	nlr	009676829	2019-12-17 12:00:00
instance	nlr	009676838	hasItem	item	nlr	009676838	2019-12-17 12:00:00
instance	nlr	009676839	hasItem	item	nlr	009676839	2019-12-17 12:00:00
instance	nlr	009676844	hasItem	item	nlr	009676844	2019-12-17 12:00:00
instance	nlr	009676846	hasItem	item	nlr	009676846	2019-12-17 12:00:00
instance	nlr	009676858	hasItem	item	nlr	009676858	2019-12-17 12:00:00
instance	nlr	009676864	hasItem	item	nlr	009676864	2019-12-17 12:00:00
instance	nlr	009676865	hasItem	item	nlr	009676865	2019-12-17 12:00:00
instance	nlr	009676873	hasItem	item	nlr	009676873	2019-12-17 12:00:00
instance	nlr	009676874	hasItem	item	nlr	009676874	2019-12-17 12:00:00
instance	nlr	009676887	hasItem	item	nlr	009676887	2019-12-17 12:00:00
instance	nlr	009676890	hasItem	item	nlr	009676890	2019-12-17 12:00:00
instance	nlr	009676891	hasItem	item	nlr	009676891	2019-12-17 12:00:00
instance	nlr	009676892	hasItem	item	nlr	009676892	2019-12-17 12:00:00
instance	nlr	009676893	hasItem	item	nlr	009676893	2019-12-17 12:00:00
instance	nlr	009676946	hasItem	item	nlr	009676946	2019-12-17 12:00:00
instance	nlr	009676949	hasItem	item	nlr	009676949	2019-12-17 12:00:00
instance	nlr	009676950	hasItem	item	nlr	009676950	2019-12-17 12:00:00
instance	nlr	009676951	hasItem	item	nlr	009676951	2019-12-17 12:00:00
instance	nlr	009676954	hasItem	item	nlr	009676954	2019-12-17 12:00:00
instance	nlr	009676956	hasItem	item	nlr	009676956	2019-12-17 12:00:00
instance	nlr	009676957	hasItem	item	nlr	009676957	2019-12-17 12:00:00
instance	nlr	009676958	hasItem	item	nlr	009676958	2019-12-17 12:00:00
instance	nlr	009676960	hasItem	item	nlr	009676960	2019-12-17 12:00:00
instance	nlr	009676961	hasItem	item	nlr	009676961	2019-12-17 12:00:00
instance	nlr	009676962	hasItem	item	nlr	009676962	2019-12-17 12:00:00
instance	nlr	009676965	hasItem	item	nlr	009676965	2019-12-17 12:00:00
instance	nlr	009676968	hasItem	item	nlr	009676968	2019-12-17 12:00:00
instance	nlr	009676970	hasItem	item	nlr	009676970	2019-12-17 12:00:00
instance	nlr	009676990	hasItem	item	nlr	009676990	2019-12-17 12:00:00
instance	nlr	009676995	hasItem	item	nlr	009676995	2019-12-17 12:00:00
instance	nlr	009676999	hasItem	item	nlr	009676999	2019-12-17 12:00:00
instance	nlr	009677000	hasItem	item	nlr	009677000	2019-12-17 12:00:00
instance	nlr	009677002	hasItem	item	nlr	009677002	2019-12-17 12:00:00
instance	nlr	009677004	hasItem	item	nlr	009677004	2019-12-17 12:00:00
instance	nlr	009677005	hasItem	item	nlr	009677005	2019-12-17 12:00:00
instance	nlr	009677009	hasItem	item	nlr	009677009	2019-12-17 12:00:00
instance	nlr	009677010	hasItem	item	nlr	009677010	2019-12-17 12:00:00
instance	nlr	009677011	hasItem	item	nlr	009677011	2019-12-17 12:00:00
instance	nlr	009677060	hasItem	item	nlr	009677060	2019-12-17 12:00:00
instance	nlr	009677062	hasItem	item	nlr	009677062	2019-12-17 12:00:00
instance	nlr	009677063	hasItem	item	nlr	009677063	2019-12-17 12:00:00
instance	nlr	009677064	hasItem	item	nlr	009677064	2019-12-17 12:00:00
instance	nlr	009677065	hasItem	item	nlr	009677065	2019-12-17 12:00:00
instance	nlr	009677066	hasItem	item	nlr	009677066	2019-12-17 12:00:00
instance	nlr	009677068	hasItem	item	nlr	009677068	2019-12-17 12:00:00
instance	nlr	009677075	hasItem	item	nlr	009677075	2019-12-17 12:00:00
instance	nlr	009677092	hasItem	item	nlr	009677092	2019-12-17 12:00:00
instance	nlr	009677093	hasItem	item	nlr	009677093	2019-12-17 12:00:00
instance	nlr	009677096	hasItem	item	nlr	009677096	2019-12-17 12:00:00
instance	nlr	009677101	hasItem	item	nlr	009677101	2019-12-17 12:00:00
instance	nlr	009677102	hasItem	item	nlr	009677102	2019-12-17 12:00:00
instance	nlr	009677110	hasItem	item	nlr	009677110	2019-12-17 12:00:00
instance	nlr	009677120	hasItem	item	nlr	009677120	2019-12-17 12:00:00
instance	nlr	009677125	hasItem	item	nlr	009677125	2019-12-17 12:00:00
instance	nlr	009677132	hasItem	item	nlr	009677132	2019-12-17 12:00:00
instance	nlr	009677142	hasItem	item	nlr	009677142	2019-12-17 12:00:00
instance	nlr	009677162	hasItem	item	nlr	009677162	2019-12-17 12:00:00
instance	nlr	009677163	hasItem	item	nlr	009677163	2019-12-17 12:00:00
instance	nlr	009677164	hasItem	item	nlr	009677164	2019-12-17 12:00:00
instance	nlr	009677169	hasItem	item	nlr	009677169	2019-12-17 12:00:00
instance	nlr	009677200	hasItem	item	nlr	009677200	2019-12-17 12:00:00
instance	nlr	009677201	hasItem	item	nlr	009677201	2019-12-17 12:00:00
instance	nlr	009677211	hasItem	item	nlr	009677211	2019-12-17 12:00:00
instance	nlr	009677212	hasItem	item	nlr	009677212	2019-12-17 12:00:00
instance	nlr	009677225	hasItem	item	nlr	009677225	2019-12-17 12:00:00
instance	nlr	009677235	hasItem	item	nlr	009677235	2019-12-17 12:00:00
instance	nlr	009677239	hasItem	item	nlr	009677239	2019-12-17 12:00:00
instance	nlr	009677241	hasItem	item	nlr	009677241	2019-12-17 12:00:00
instance	nlr	009677243	hasItem	item	nlr	009677243	2019-12-17 12:00:00
instance	nlr	009677249	hasItem	item	nlr	009677249	2019-12-17 12:00:00
instance	nlr	009677251	hasItem	item	nlr	009677251	2019-12-17 12:00:00
instance	nlr	009677254	hasItem	item	nlr	009677254	2019-12-17 12:00:00
instance	nlr	009677255	hasItem	item	nlr	009677255	2019-12-17 12:00:00
instance	nlr	009677256	hasItem	item	nlr	009677256	2019-12-17 12:00:00
instance	nlr	009677259	hasItem	item	nlr	009677259	2019-12-17 12:00:00
instance	nlr	009677266	hasItem	item	nlr	009677266	2019-12-17 12:00:00
instance	nlr	009677269	hasItem	item	nlr	009677269	2019-12-17 12:00:00
instance	nlr	009677274	hasItem	item	nlr	009677274	2019-12-17 12:00:00
instance	nlr	009677280	hasItem	item	nlr	009677280	2019-12-17 12:00:00
instance	nlr	009677303	hasItem	item	nlr	009677303	2019-12-17 12:00:00
instance	nlr	009677304	hasItem	item	nlr	009677304	2019-12-17 12:00:00
instance	nlr	009677322	hasItem	item	nlr	009677322	2019-12-17 12:00:00
instance	nlr	009677361	hasItem	item	nlr	009677361	2019-12-17 12:00:00
instance	nlr	009677362	hasItem	item	nlr	009677362	2019-12-17 12:00:00
instance	nlr	009677365	hasItem	item	nlr	009677365	2019-12-17 12:00:00
instance	nlr	009677366	hasItem	item	nlr	009677366	2019-12-17 12:00:00
instance	nlr	009677373	hasItem	item	nlr	009677373	2019-12-17 12:00:00
